bld_key,unit_seq,ho_nm,flr_no,ho_nm_source_cd
104319533,1,본가구,1,implicit
10431100239300,1,본가구,1,implicit
104319534,1,본가구,1,implicit
104319535,1,본가구,1,implicit
104319536,1,본가구,1,implicit
104319537,1,본가구,1,implicit
104319538,1,본가구,1,implicit
104319539,1,본가구,1,implicit
104319540,1,본가구,1,implicit
104319542,1,본가구,1,implicit
104319543,1,본가구,1,implicit
104319544,1,본가구,1,implicit
104319550,1,본가구,1,implicit
104319552,1,본가구,1,implicit
104319553,1,본가구,1,implicit
104319554,1,본가구,1,implicit
104319556,1,본가구,1,implicit
104319558,1,본가구,1,implicit
104319559,1,본가구,1,implicit
104319560,1,본가구,1,implicit
104319561,1,본가구,1,implicit
104319562,1,본가구,1,implicit
104319563,1,본가구,1,implicit
104319564,1,본가구,1,implicit
104319565,1,본가구,1,implicit
104319566,1,본가구,1,implicit
10431100249902,1,본가구,1,implicit
104319568,1,본가구,1,implicit
104319569,1,본가구,1,implicit
104319570,1,,,field
104319570,2,,,field
104319570,3,,,field
104319570,4,,,field
104319571,1,본가구,1,implicit
104319572,1,본가구,1,implicit
104319573,1,본가구,1,implicit
104319574,1,본가구,1,implicit
104319575,1,본가구,1,implicit
104319576,1,본가구,1,implicit
104319578,1,본가구,1,implicit
104319579,1,본가구,1,implicit
104319580,1,본가구,1,implicit
104319581,1,본가구,1,implicit
104319582,1,본가구,1,implicit
104319583,1,본가구,1,implicit
104319584,1,본가구,1,implicit
10431100249422,1,본가구,1,implicit
104319585,1,본가구,1,implicit
104319587,1,본가구,1,implicit
104319590,1,본가구,1,implicit
104319591,1,본가구,1,implicit
104319593,1,본가구,1,implicit
104319598,1,본가구,1,implicit
10431100262903,1,본가구,1,implicit
104319601,1,본가구,1,implicit
104319607,1,본가구,1,implicit
104319605,1,본가구,1,implicit
104319606,1,본가구,1,implicit
10431100198337,1,,,field
10431100198338,1,,,field
10431100172368,1,본가구,1,implicit
10431100234617,1,본가구,1,implicit
10431100226317,1,,,field
10431100226317,2,,,field
10431100226317,3,,,field
10431100173854,1,본가구,1,implicit
1000000000000004274718,1,,,field
1000000000000004274718,2,,,field
10431100234877,1,본가구,1,implicit
104319335,1,본가구,1,implicit
10431100201515,1,201,2,expos
10431100201515,2,202,2,expos
10431100201515,3,301,3,expos
10431100201515,4,302,3,expos
10431100201515,5,401,4,expos
10431100201515,6,402,4,expos
10431100201515,7,501,5,expos
10431100201515,8,502,5,expos
10431100261122,1,,,field
10431100261122,2,,,field
10431100261122,3,,,field
10431100261122,4,,,field
10431100261122,5,,,field
10431100261122,6,,,field
10431100261122,7,,,field
10431100261122,8,,,field
10431100261122,9,,,field
10431100261122,10,,,field
10431100261122,11,,,field
10431100261122,12,,,field
10431100221827,1,,,field
10431100221827,2,,,field
10431100221827,3,,,field
10431100221827,4,,,field
10431100221827,5,,,field
10431100221827,6,,,field
10431100221818,1,201,2,expos
10431100221818,2,202,2,expos
10431100221818,3,301,3,expos
10431100221818,4,302,3,expos
10431100221818,5,401,4,expos
10431100221818,6,402,4,expos
10431100221818,7,501,5,expos
10431100221818,8,502,5,expos
104319339,1,본가구,1,implicit
104319340,1,본가구,1,implicit
104319342,1,본가구,1,implicit
10431100263041,1,본가구,1,implicit
10431100251301,1,본가구,1,implicit
104319343,1,본가구,1,implicit
10431100256963,1,본가구,1,implicit
10431100287241,1,본가구,1,implicit
10431100261121,1,,,field
10431100261121,2,,,field
10431100261121,3,,,field
10431100261121,4,,,field
10431100261121,5,,,field
10431100261121,6,,,field
10431100261121,7,,,field
10431100261121,8,,,field
10431100261121,9,,,field
10431100261121,10,,,field
10431100261121,11,,,field
10431100261121,12,,,field
10431100251064,1,본가구,1,implicit
104319359,1,본가구,1,implicit
104319357,1,본가구,1,implicit
10431100266422,1,본가구,1,implicit
10431100284951,1,,,field
10431100284946,1,,,field
10431100284943,1,,,field
10431100284950,1,,,field
10431100284936,1,,,field
10431100284938,1,,,field
10431100284935,1,,,field
10431100284948,1,,,field
10431100284937,1,,,field
10431100284942,1,,,field
10431100284939,1,,,field
10431100284941,1,,,field
10431100284945,1,,,field
10431100284949,1,,,field
10431100284940,1,,,field
10431100284947,1,,,field
10431100284944,1,,,field
104319622,1,본가구,1,implicit
10431100288312,1,본가구,1,implicit
104319641,1,본가구,1,implicit
104319647,1,본가구,1,implicit
104319654,1,본가구,1,implicit
104319660,1,본가구,1,implicit
104319661,1,본가구,1,implicit
104319662,1,본가구,1,implicit
104319663,1,본가구,1,implicit
104319664,1,본가구,1,implicit
104319665,1,본가구,1,implicit
104319666,1,본가구,1,implicit
104319667,1,본가구,1,implicit
104319668,1,본가구,1,implicit
104319669,1,본가구,1,implicit
104319670,1,본가구,1,implicit
10431100175871,1,본가구,1,implicit
104319671,1,본가구,1,implicit
104319673,1,본가구,1,implicit
10431100241165,1,본가구,1,implicit
104319676,1,본가구,1,implicit
104319677,1,본가구,1,implicit
104319678,1,본가구,1,implicit
104319681,1,본가구,1,implicit
104319682,1,본가구,1,implicit
104319683,1,본가구,1,implicit
104319686,1,본가구,1,implicit
104319688,1,본가구,1,implicit
104319689,1,본가구,1,implicit
104319690,1,본가구,1,implicit
104319691,1,본가구,1,implicit
104319692,1,본가구,1,implicit
104319694,1,본가구,1,implicit
10431100230618,1,본가구,1,implicit
104319696,1,본가구,1,implicit
104319697,1,본가구,1,implicit
104319698,1,본가구,1,implicit
104319699,1,본가구,1,implicit
104319700,1,본가구,1,implicit
10431100174607,1,본가구,1,implicit
104319702,1,본가구,1,implicit
104319703,1,본가구,1,implicit
104319704,1,본가구,1,implicit
104319705,1,본가구,1,implicit
104319706,1,본가구,1,implicit
104319708,1,본가구,1,implicit
104319707,1,본가구,1,implicit
104319709,1,본가구,1,implicit
104319710,1,본가구,1,implicit
104319711,1,본가구,1,implicit
104319712,1,본가구,1,implicit
104319713,1,본가구,1,implicit
104319714,1,본가구,1,implicit
104319715,1,본가구,1,implicit
104319716,1,본가구,1,implicit
104319717,1,본가구,1,implicit
10431100270462,1,본가구,1,implicit
104319720,1,본가구,1,implicit
104319721,1,본가구,1,implicit
104319722,1,본가구,1,implicit
104319723,1,본가구,1,implicit
104319724,1,본가구,1,implicit
1000000000000004295770,1,본가구,1,implicit
1000000000000002870703,1,,,field
1000000000000002870703,2,,,field
1000000000000002870703,3,,,field
1000000000000002867327,1,,,field
1000000000000002867327,2,,,field
1000000000000002867327,3,,,field
104319732,1,본가구,1,implicit
104319733,1,본가구,1,implicit
10431100253604,1,,,field
10431100253604,2,,,field
10431100253604,3,,,field
10431100253603,1,,,field
10431100253603,2,,,field
10431100253603,3,,,field
10431100253603,4,,,field
10431100253602,1,,,field
10431100253602,2,,,field
10431100253602,3,,,field
10431100253602,4,,,field
10431100172086,1,본가구,1,implicit
104319736,1,본가구,1,implicit
104319737,1,본가구,1,implicit
104319738,1,본가구,1,implicit
10431100208059,1,본가구,1,implicit
104319742,1,본가구,1,implicit
104319745,1,본가구,1,implicit
104319746,1,본가구,1,implicit
10431100203758,1,본가구,1,implicit
104319748,1,본가구,1,implicit
104319749,1,본가구,1,implicit
104319750,1,본가구,1,implicit
104319751,1,본가구,1,implicit
104319752,1,본가구,1,implicit
104319754,1,본가구,1,implicit
104319753,1,본가구,1,implicit
104319755,1,본가구,1,implicit
104319756,1,본가구,1,implicit
10431100229277,1,본가구,1,implicit
104319759,1,본가구,1,implicit
104319758,1,본가구,1,implicit
104319761,1,본가구,1,implicit
104319762,1,본가구,1,implicit
104319763,1,본가구,1,implicit
104319765,1,본가구,1,implicit
104319766,1,본가구,1,implicit
104319767,1,본가구,1,implicit
104319768,1,본가구,1,implicit
10431100196934,1,본가구,1,implicit
104319773,1,본가구,1,implicit
104319774,1,본가구,1,implicit
10431100213020,1,본가구,1,implicit
104319776,1,본가구,1,implicit
104319777,1,본가구,1,implicit
10431100206519,1,본가구,1,implicit
104319780,1,본가구,1,implicit
104319782,1,본가구,1,implicit
10431100221650,1,본가구,1,implicit
10431100246321,1,본가구,1,implicit
104319786,1,본가구,1,implicit
104319787,1,본가구,1,implicit
104319788,1,본가구,1,implicit
104319789,1,본가구,1,implicit
10431100206477,1,본가구,1,implicit
10431100212562,1,본가구,1,implicit
104319792,1,본가구,1,implicit
10431100291521,1,본가구,1,implicit
104319795,1,본가구,1,implicit
104319793,1,본가구,1,implicit
10431100265643,1,본가구,1,implicit
104319797,1,본가구,1,implicit
104319799,1,본가구,1,implicit
104319800,1,본가구,1,implicit
104319801,1,본가구,1,implicit
10431100281641,1,본가구,1,implicit
104319803,1,본가구,1,implicit
104319805,1,본가구,1,implicit
104319806,1,본가구,1,implicit
104319798,1,본가구,1,implicit
104319808,1,본가구,1,implicit
104319809,1,본가구,1,implicit
104319810,1,본가구,1,implicit
104319811,1,본가구,1,implicit
104319812,1,본가구,1,implicit
10431100297322,1,본가구,1,implicit
104319815,1,본가구,1,implicit
104319814,1,본가구,1,implicit
104319817,1,본가구,1,implicit
104319818,1,본가구,1,implicit
104319819,1,본가구,1,implicit
104319824,1,,,field
104319824,2,,,field
104319827,1,본가구,1,implicit
104319826,1,본가구,1,implicit
10431100260941,1,본가구,1,implicit
10431100183347,1,본가구,1,implicit
104319841,1,본가구,1,implicit
104319843,1,본가구,1,implicit
104319842,1,본가구,1,implicit
104319846,1,본가구,1,implicit
104319850,1,본가구,1,implicit
104319851,1,본가구,1,implicit
10431100185754,1,,,field
10431100185754,2,,,field
10431100185754,3,,,field
10431100185754,4,,,field
10431100185754,5,,,field
104319855,1,본가구,1,implicit
10431100172076,1,본가구,1,implicit
10431100172077,1,본가구,1,implicit
10431100172078,1,본가구,1,implicit
10431100172079,1,본가구,1,implicit
10431100238560,1,본가구,1,implicit
10431100237660,1,본가구,1,implicit
104319857,1,,,field
104319858,1,,,field
104319862,1,본가구,1,implicit
104319863,1,본가구,1,implicit
104319864,1,본가구,1,implicit
104319865,1,본가구,1,implicit
10431100263281,1,본가구,1,implicit
10431100237920,1,,,field
10431100237920,2,,,field
10431100237920,3,,,field
10431100237920,4,,,field
10431100237920,5,,,field
104319867,1,본가구,1,implicit
104319868,1,본가구,1,implicit
10431100294266,1,,,field
10431100294266,2,,,field
10431100292081,1,,,field
10431100292081,2,,,field
10431100203777,1,본가구,1,implicit
10431100230059,1,,,field
10431100230059,2,,,field
10431100230059,3,,,field
10431100230059,4,,,field
10431100230059,5,,,field
10431100253207,1,,,field
10431100253207,2,,,field
10431100253207,3,,,field
10431100253561,1,,,field
10431100253561,2,,,field
10431100253561,3,,,field
10431100253561,4,,,field
10431100253561,5,,,field
10431100253561,6,,,field
10431100253561,7,,,field
10431100253561,8,,,field
10431100253561,9,,,field
10431100253561,10,,,field
10431100253561,11,,,field
104319871,1,본가구,1,implicit
10431100240943,1,본가구,1,implicit
10431100211563,1,,,field
10431100211563,2,,,field
10431100211563,3,,,field
10431100211563,4,,,field
10431100211563,5,,,field
10431100211564,1,,,field
10431100211564,2,,,field
10431100211564,3,,,field
10431100211564,4,,,field
10431100182450,1,본가구,1,implicit
104319875,1,본가구,1,implicit
104319876,1,본가구,1,implicit
104319877,1,본가구,1,implicit
104319878,1,본가구,1,implicit
10431100195109,1,본가구,1,implicit
10431100210337,1,101,1,expos
10431100210337,2,201,2,expos
10431100210337,3,202,2,expos
10431100210337,4,301,3,expos
10431100210337,5,302,3,expos
10431100210337,6,401,4,expos
10431100210337,7,402,4,expos
10431100210328,1,201,2,expos
10431100210328,2,202,2,expos
10431100210328,3,203,2,expos
10431100210328,4,301,3,expos
10431100210328,5,302,3,expos
10431100210328,6,303,3,expos
10431100210328,7,401,4,expos
10431100210328,8,402,4,expos
104319880,1,본가구,1,implicit
104319882,1,본가구,1,implicit
104319881,1,본가구,1,implicit
104319887,1,본가구,1,implicit
10431100273161,1,본가구,1,implicit
104319891,1,본가구,1,implicit
104319892,1,본가구,1,implicit
104319893,1,본가구,1,implicit
10431100235503,1,본가구,1,implicit
104319895,1,본가구,1,implicit
104319900,1,본가구,1,implicit
10431100263705,1,본가구,1,implicit
104319906,1,본가구,1,implicit
10431100231517,1,본가구,1,implicit
104319909,1,본가구,1,implicit
104319911,1,본가구,1,implicit
104319914,1,본가구,1,implicit
10431100172087,1,본가구,1,implicit
104319917,1,본가구,1,implicit
104319918,1,본가구,1,implicit
104319919,1,본가구,1,implicit
104319920,1,본가구,1,implicit
104319921,1,본가구,1,implicit
104319922,1,본가구,1,implicit
104319923,1,본가구,1,implicit
104319924,1,본가구,1,implicit
104319928,1,본가구,1,implicit
104319929,1,본가구,1,implicit
10431100248702,1,본가구,1,implicit
104319931,1,본가구,1,implicit
104319934,1,본가구,1,implicit
10431100173647,1,본가구,1,implicit
104319938,1,본가구,1,implicit
104319939,1,본가구,1,implicit
10431100251264,1,본가구,1,implicit
10431100259381,1,본가구,1,implicit
104319941,1,본가구,1,implicit
104319943,1,본가구,1,implicit
104319944,1,본가구,1,implicit
104319945,1,본가구,1,implicit
104319947,1,본가구,1,implicit
104319948,1,본가구,1,implicit
10431100259341,1,본가구,1,implicit
10431100257602,1,본가구,1,implicit
104319951,1,본가구,1,implicit
10431100250423,1,본가구,1,implicit
10431100224801,1,본가구,1,implicit
10431100184991,1,본가구,1,implicit
10431100212157,1,본가구,1,implicit
10431100189070,1,본가구,1,implicit
10431100189069,1,본가구,1,implicit
104319954,1,본가구,1,implicit
104319953,1,본가구,1,implicit
104319955,1,본가구,1,implicit
104319952,1,본가구,1,implicit
104319956,1,본가구,1,implicit
104319957,1,본가구,1,implicit
10431100171965,1,본가구,1,implicit
10431100245340,1,본가구,1,implicit
104319960,1,본가구,1,implicit
104319961,1,본가구,1,implicit
10431100259081,1,본가구,1,implicit
104319964,1,본가구,1,implicit
104319966,1,본가구,1,implicit
10431100286741,1,본가구,1,implicit
104319967,1,본가구,1,implicit
104319969,1,본가구,1,implicit
104319970,1,본가구,1,implicit
104319972,1,본가구,1,implicit
104319973,1,본가구,1,implicit
104319974,1,본가구,1,implicit
104319975,1,본가구,1,implicit
104319976,1,본가구,1,implicit
104319977,1,본가구,1,implicit
104319979,1,본가구,1,implicit
104319980,1,본가구,1,implicit
104319981,1,본가구,1,implicit
10431100259044,1,본가구,1,implicit
10431100173889,1,본가구,1,implicit
10431100198635,1,본가구,1,implicit
104319984,1,본가구,1,implicit
104319987,1,본가구,1,implicit
10431100251265,1,본가구,1,implicit
10431100252863,1,본가구,1,implicit
10431100243001,1,본가구,1,implicit
104319992,1,본가구,1,implicit
104319991,1,본가구,1,implicit
104319996,1,본가구,1,implicit
104319999,1,본가구,1,implicit
1043110002,1,본가구,1,implicit
1043110003,1,본가구,1,implicit
10431100256302,1,본가구,1,implicit
1043110004,1,본가구,1,implicit
10431100248564,1,본가구,1,implicit
1043110006,1,본가구,1,implicit
1043110007,1,본가구,1,implicit
1043110008,1,본가구,1,implicit
1043110009,1,본가구,1,implicit
1043110011,1,본가구,1,implicit
1043110012,1,본가구,1,implicit
10431100237260,1,본가구,1,implicit
1043110013,1,본가구,1,implicit
1043110015,1,본가구,1,implicit
